permin,dbcons,inbounds,indns,inhttp,inhttps,inmail,meanbytes,meancapbytes,meanepoch,meaniplen,meanttl,numcons,numdstports,numsrcports,outbounds,outdns,outhttp,outhttps,outmail,totalbytes,totalcapbytes,totalepoch,totaliplen,totalttl,undstips,undstports,unsrcips,unsrcports
"Apr 16, 2011 05:54",0,18454,0,0,236,0,155.7713215623328,40.0,1302929668.4782386,141.30322056833558,115.771799729364,18690,15064,15064,236,0,0,220,0,2911366,747600,24351755503858.277,2610577.0,2138884.0,147,277,148,232
"Apr 16, 2011 05:55",0,13639,0,0,184,0,126.14825306893296,40.0,1302929728.8367624,111.00872306113473,99.6906611933734,13767,11986,11986,128,0,0,180,0,1736683,550680,17937433576895.707,1514381.0,1359980.0,143,234,143,189
"Apr 16, 2011 05:56",0,16077,0,10,260,0,173.49506355670738,40.0,1302929789.3964708,158.67858253030775,107.51420578178427,16206,13686,13686,129,0,8,236,0,2811661,648240,21115280166959.207,2552345.0,1729366.0,140,263,144,218
"Apr 16, 2011 05:57",0,15807,0,0,188,0,219.46017307813784,40.0,1302929848.4223142,203.95040172075662,96.55336243436452,15831,14297,14297,24,0,0,182,0,3474274,633240,20626682430373.656,3223844.0,1526219.0,138,251,141,206
"Apr 16, 2011 05:58",0,14334,0,0,240,0,173.53855164335423,40.0,1302929906.6053855,158.88660726715858,91.22177363218711,14513,13286,13286,179,0,0,214,0,2518565,580520,18909421734563.96,2282565.0,1310492.0,144,246,145,202
"Apr 16, 2011 05:59",0,13876,0,0,272,0,129.40012914334912,40.0,1302929970.5521624,113.92413544668588,93.4171469740634,13938,12686,12686,62,0,0,250,0,1803579,557520,18160237929556.04,1581267.0,1296630.0,141,244,145,200
"Apr 16, 2011 06:00",0,15521,0,0,192,0,137.19730110002558,40.0,1302930028.7342963,121.95357073861807,97.85755682915836,15636,14300,14300,115,0,0,172,0,2145217,625440,20372613929289.457,1893817.0,1519630.0,142,278,144,231
"Apr 16, 2011 06:01",0,12925,0,10,230,0,114.90821844771118,40.0,1302930089.2158387,99.80037097148157,90.62585980369425,13129,12028,12028,204,0,8,212,0,1508630,525160,17106169141314.746,1291317.0,1172608.0,143,239,148,195
"Apr 16, 2011 06:02",0,15489,0,0,218,0,135.75253727603058,40.0,1302930148.0962803,122.25879315908358,100.75921264924169,15962,13942,13942,473,0,0,206,0,2166882,638480,20797371023912.83,1894400.0,1561264.0,142,264,144,218
"Apr 16, 2011 06:03",0,16292,0,0,220,0,134.75114237614238,40.0,1302930208.7794664,120.70771968581246,112.27828915071183,16632,13392,13392,340,0,0,202,0,2241181,665280,21670335232420.086,1967053.0,1829687.0,142,252,145,208
"Apr 16, 2011 06:04",0,19092,0,10,172,0,145.0235003092146,40.0,1302930269.810286,130.75559740531492,122.66326637371836,19404,14860,14860,312,0,8,158,0,2814036,776160,25282058955398.79,2499524.0,2344831.0,143,285,143,239
"Apr 16, 2011 06:05",0,16408,0,10,130,0,138.39456112662378,40.0,1302930330.5008008,122.99713850837138,112.74611872146119,16474,13588,13588,66,0,8,120,0,2279912,658960,21464474264670.19,2020228.0,1851855.0,139,261,141,217
"Apr 16, 2011 06:06",0,12876,0,10,160,0,113.79478353985009,40.0,1302930386.65394,98.68178294573643,97.64906976744186,13074,11556,11556,198,0,8,142,0,1487753,522960,17034511875113.611,1272995.0,1259673.0,142,236,145,192
"Apr 16, 2011 06:07",0,14912,0,0,264,0,246.96285408872262,40.0,1302930446.6404243,231.42503346720216,88.27141900937082,14968,14162,14162,56,0,0,254,0,3696540,598720,19502262925313.87,3457490.0,1318775.0,140,239,140,194
"Apr 16, 2011 06:08",0,16183,0,0,224,0,186.46029510806343,40.0,1302930509.2291243,171.80864464340846,96.12559431923434,16333,14845,14845,150,0,0,204,0,3045456,653320,21280764007239.29,2782441.0,1556754.0,143,262,145,218
"Apr 16, 2011 06:09",0,13849,0,0,178,0,122.58428981348636,40.0,1302930567.227322,107.1655958998051,93.04959214610554,13940,12868,12868,91,0,0,168,0,1708825,557600,18162852107148.87,1484565.0,1289016.0,142,243,146,199
"Apr 16, 2011 06:10",0,17177,0,0,224,0,137.45353675450764,40.0,1302930632.2910073,122.18618723453773,104.18339442601966,17304,15428,15428,127,0,0,214,0,2378496,692160,22545911661163.59,2100014.0,1790600.0,143,292,146,248
"Apr 16, 2011 06:11",0,17048,0,10,184,0,142.8826485886272,40.0,1302930690.4506178,127.31443480300187,103.39786585365853,17111,15385,15385,63,0,8,172,0,2444865,684440,22294447044300.52,2171475.0,1763554.0,143,307,145,258
"Apr 16, 2011 06:12",0,15559,0,0,226,0,135.6013422818792,40.0,1302930750.9389172,120.17173144876325,99.6287825248956,15645,14159,14159,86,0,0,214,0,2121483,625800,20384351598439.36,1870473.0,1550722.0,138,276,141,232
"Apr 16, 2011 06:13",0,17245,0,10,170,0,141.7913440425286,40.0,1302930809.8256485,126.29370832125254,103.81722238329951,17306,15356,15356,61,0,8,156,0,2453841,692240,22548520594842.67,2177935.0,1790328.0,140,295,142,251
"Apr 16, 2011 06:14",0,15177,0,0,220,0,126.58058007566204,40.0,1302930869.652445,113.7858601831719,100.29683073071095,15860,13636,13636,683,0,0,206,0,2007568,634400,20664483592687.777,1726928.0,1522205.0,138,272,139,226
"Apr 16, 2011 06:15",0,18387,0,0,216,0,142.08725614927906,40.0,1302930931.2580864,128.62723566186463,121.88089154661593,18864,14396,14396,477,0,0,202,0,2680334,754560,24578489087252.543,2366098.0,2241999.0,143,273,147,229
"Apr 16, 2011 06:16",0,14340,0,0,220,0,124.40750207239569,40.0,1302930989.5940976,109.24449707439398,106.53517692950683,14476,12062,12062,136,0,0,208,0,1800923,579040,18861229005364.156,1568314.0,1529419.0,146,238,148,194
"Apr 16, 2011 06:17",0,22756,0,0,324,0,229.9040525739321,40.0,1302931050.8189173,214.83179541260216,121.01845504877406,22825,17675,17675,69,0,0,301,0,5247560,913000,29739401234941.785,4889142.0,2754138.0,140,305,142,261
"Apr 16, 2011 06:18",0,17859,0,0,222,0,177.3780053428317,40.0,1302931106.393556,162.45552756787015,112.49717324377274,17968,14694,14694,109,0,0,204,0,3187128,718720,23411066119679.418,2902268.0,2009762.0,142,269,145,223
"Apr 16, 2011 06:19",0,50299,0,0,184,0,188.44467570567713,40.0,1302931171.7829182,173.5494365721327,157.0616292704255,50448,31904,31904,149,0,0,176,0,9506657,2017920,65730271754104.664,8732487.0,7902870.0,142,531,140,487
"Apr 16, 2011 06:20",0,22019,0,10,190,0,157.91419410197355,40.0,1302931234.0877109,142.82406356413168,129.12254256526674,22143,16792,16792,124,0,8,182,0,3496694,885720,28850806316404.18,3145700.0,2843924.0,138,340,141,294
"Apr 16, 2011 06:21",0,15058,0,0,216,0,136.13051531388504,40.0,1302931290.7946186,120.566317047265,102.78432023366967,15117,13502,13502,59,0,0,210,0,2057885,604680,19696412322942.25,1816211.0,1548343.0,139,269,142,223
"Apr 16, 2011 06:22",0,13425,0,0,230,0,126.89103509289295,40.0,1302931350.3537219,111.43243444023476,93.10437560359557,13564,12518,12518,139,0,0,216,0,1721150,542560,17672960836197.883,1499992.0,1253278.0,142,256,145,212
"Apr 16, 2011 06:23",0,16857,0,0,208,0,142.82268709487332,40.0,1302931410.1401038,127.50690534052517,101.4724675478632,16970,15166,15166,113,0,0,186,0,2423701,678800,22110746030077.562,2151169.0,1711942.0,145,293,148,249
"Apr 16, 2011 06:24",0,15090,0,0,198,0,132.27914943123062,40.0,1302931470.5048604,118.24337572866985,97.28789083200849,15472,13796,13796,382,0,0,186,0,2046623,618880,20158955711651.2,1785002.0,1468658.0,142,261,145,217
"Apr 16, 2011 06:25",0,17067,0,0,230,0,144.22607528385257,40.0,1302931530.9244306,132.43522587449465,101.46200269525986,17879,15616,15616,812,0,0,214,0,2578618,715160,23295112841397.895,2260272.0,1731652.0,143,292,146,247
"Apr 16, 2011 06:26",0,15568,0,0,232,0,130.4424192212096,40.0,1302931589.4909167,115.10259373394966,103.67995634309193,15691,13888,13888,123,0,0,214,0,2046772,627640,20444299570701.973,1792838.0,1614919.0,142,287,144,240
"Apr 16, 2011 06:27",0,19113,0,0,198,0,240.68920119116035,40.0,1302931649.507954,225.2784432703876,109.59277083224356,19141,16414,16414,28,0,0,178,0,4607032,765640,24939414703231.746,4306648.0,2095085.0,139,273,143,229
"Apr 16, 2011 06:28",0,21384,0,0,266,0,192.66181530735608,40.0,1302931710.1036077,177.78650897531787,121.79118362004488,21506,17107,17107,122,0,0,240,0,4143385,860240,28020849357488.188,3803209.0,2605357.0,144,311,145,265
"Apr 16, 2011 06:29",0,20132,0,0,242,0,145.34974784930287,40.0,1302931769.1096702,129.97422169343645,126.12973428514773,20226,15376,15376,94,0,0,242,0,2939844,809040,26353097962012.188,2621840.0,2544289.0,145,302,142,259
"Apr 16, 2011 06:30",0,17342,0,0,224,0,145.48410379790343,40.0,1302931830.6576443,130.3369828281664,115.10591218162959,17457,14184,14184,115,0,0,208,0,2539716,698280,22745280967790.496,2261868.0,1997548.0,142,266,147,222
"Apr 16, 2011 06:31",0,20027,0,0,226,0,152.43681305018154,40.0,1302931890.4740322,137.1853256800599,123.36281507362116,20107,15798,15798,80,0,0,216,0,3065047,804280,26198051521761.363,2748508.0,2471574.0,143,304,144,258
"Apr 16, 2011 06:32",0,19972,0,0,222,0,153.0394769552031,40.0,1302931949.383053,138.0575247822169,120.99123861019325,20113,16194,16194,141,0,0,198,0,3078083,804520,26205870297941.348,2757561.0,2416679.0,141,310,145,267
"Apr 16, 2011 06:33",0,16762,0,0,186,0,145.34956934956935,40.0,1302932010.2183166,129.96422609110422,106.01168614357262,16835,14696,14696,73,0,0,178,0,2446960,673400,21934860392025.36,2179760.0,1778028.0,143,277,148,232
"Apr 16, 2011 06:34",0,14735,0,0,240,0,130.26890419201712,40.0,1302932069.1748056,115.36852090250017,95.63710278474151,14957,13636,13636,222,0,0,232,0,1948432,598280,19487954958647.566,1702724.0,1411508.0,142,264,144,218
"Apr 16, 2011 06:35",0,14241,0,0,228,0,124.84011220196354,40.0,1302932129.4143093,112.28275668467963,94.40199312232437,14973,13284,13284,732,0,0,216,0,1869231,598920,19508802773720.453,1599917.0,1345134.0,142,262,145,216
"Apr 16, 2011 06:36",0,15554,0,0,244,0,137.58129036303217,40.0,1302932191.6886032,123.65015738421019,97.89619065972892,15949,14590,14590,395,0,0,230,0,2194284,637960,20780465525241.53,1924862.0,1523950.0,143,282,146,236
"Apr 16, 2011 06:37",0,17000,0,0,258,0,243.19469595186635,40.0,1302932248.4777095,228.14087814040855,93.62397276355952,17119,16123,16123,119,0,0,254,0,4163250,684760,22304897161689.91,3886608.0,1594978.0,142,287,146,242
"Apr 16, 2011 06:38",0,16600,0,0,312,0,187.22689025481887,40.0,1302932310.1098855,172.66710819435247,103.1548558010717,16757,14379,14379,157,0,0,294,0,3137361,670280,21833236720511.35,2867828.0,1713299.0,142,272,142,227
"Apr 16, 2011 06:39",0,16674,0,0,236,0,139.49785714285716,40.0,1302932369.8169556,124.39925686204003,111.38421431139878,16800,13774,13774,126,0,0,220,0,2343564,672000,21889263812924.85,2075726.0,1858557.0,143,262,147,217
"Apr 16, 2011 06:40",0,13979,0,0,192,0,125.14817699115044,40.0,1302932432.1311638,110.06206649982124,101.9322130854487,14125,12152,12152,146,0,0,182,0,1767718,565000,18403920603852.688,1539218.0,1425522.0,145,242,144,198
"Apr 16, 2011 06:41",0,16301,0,0,228,0,140.54558221896562,40.0,1302932489.7434459,125.24121219557082,109.57382982639102,16377,13752,13752,76,0,0,216,0,2301715,655080,21338125384528.414,2041557.0,1786163.0,141,267,141,222
"Apr 16, 2011 06:42",0,18204,0,10,200,0,149.35457169307847,40.0,1302932550.3950806,134.42347386912604,115.12889767237593,18363,15118,15118,159,0,8,188,0,2742598,734520,23925750422904.863,2448658.0,2097188.0,140,291,145,246
"Apr 16, 2011 06:43",0,15557,0,0,180,0,134.50517439632043,40.0,1302932607.8279324,119.2208726945569,108.84808174281858,15654,13116,13116,97,0,0,168,0,2105544,626160,20396107042938.453,1855196.0,1693785.0,143,258,143,214
"Apr 16, 2011 06:44",0,16530,0,10,192,0,140.32154456874775,40.0,1302932670.309572,125.07596467884359,113.3835732430144,16626,13710,13710,96,0,8,184,0,2332986,665040,21662558576566.945,2068006.0,1874684.0,142,269,145,226
"Apr 16, 2011 06:45",0,16465,0,0,216,0,146.56279648956357,40.0,1302932730.8017333,132.9161251138779,105.57995748557546,16864,14304,14304,399,0,0,200,0,2471635,674560,21972657572240.43,2188464.0,1738374.0,143,270,147,227
"Apr 16, 2011 06:46",0,16031,0,0,222,0,138.2014311270125,40.0,1302932789.703122,125.92316806984721,99.38297474275024,16770,14750,14750,739,0,0,208,0,2317638,670800,21850182883321.355,2019178.0,1593606.0,146,285,146,240
"Apr 16, 2011 06:47",0,15787,0,0,270,0,244.24087316522395,40.0,1302932849.7563996,230.07406469582833,90.06545546622776,15942,14953,14953,155,0,0,266,0,3893688,637680,20771355490816.523,3634480.0,1422764.0,141,259,146,215
"Apr 16, 2011 06:48",0,15626,0,0,220,0,182.08097294550998,40.0,1302932908.0712657,167.198247185261,94.82503838280451,15746,14452,14452,120,0,0,208,0,2867047,629840,20515981570490.15,2613643.0,1482305.0,143,262,146,218
"Apr 16, 2011 06:49",0,15384,0,0,218,0,139.57075502163664,40.0,1302932970.9871619,124.218283339826,96.9813011297234,15483,14044,14044,99,0,0,216,0,2160974,619320,20173311189794.227,1913210.0,1493706.0,141,268,142,223
"Apr 16, 2011 06:50",0,16898,0,0,234,0,144.50400094139798,40.0,1302933031.8535995,129.22311605347215,105.75813320714539,16996,15024,15024,98,0,0,220,0,2455990,679840,22144649809383.777,2184646.0,1787947.0,142,287,143,243
"Apr 16, 2011 06:51",0,14101,0,0,236,0,126.73555117000282,40.0,1302933090.6149025,111.22630944787015,101.49032532426111,14188,12480,12480,87,0,0,228,0,1798124,567520,18486014689644.24,1569292.0,1431927.0,142,259,146,214
"Apr 16, 2011 06:52",0,15091,0,10,154,0,134.92580454873172,40.0,1302933151.142103,119.65006267731081,107.12575047832685,15257,12976,12976,166,0,8,154,0,2058563,610280,19878851086975.066,1813536.0,1623705.0,146,267,146,223
"Apr 16, 2011 06:53",0,19080,0,0,250,0,151.4940625,40.0,1302933208.366155,136.41670159262364,118.34398575020955,19200,15578,15578,120,0,0,234,0,2908686,768000,25016317600630.176,2603922.0,2258950.0,145,298,146,252
"Apr 16, 2011 06:54",0,17682,0,0,180,0,148.74721941354903,40.0,1302933270.791526,133.69753505201265,114.49632519222071,17802,14552,14552,120,0,0,166,0,2647998,712080,23194818086630.746,2364842.0,2025211.0,143,269,147,225
"Apr 16, 2011 06:55",0,16882,0,10,176,0,144.90886090844904,40.0,1302933331.9551904,129.85019547446984,111.87057220708446,16996,14226,14226,114,0,8,164,0,2462871,679840,22144654909910.418,2192131.0,1888599.0,143,264,142,222
"Apr 16, 2011 06:56",0,15792,0,0,250,0,131.728670447385,40.0,1302933389.9732049,116.34789766970619,110.81465298885512,15870,13264,13264,78,0,0,228,0,2090534,634800,20677552898874.76,1837366.0,1749985.0,139,267,142,222
"Apr 16, 2011 06:57",0,18786,0,0,234,0,242.498353341124,40.0,1302933446.850186,227.05224515854437,104.23680570334113,18826,16676,16676,40,0,0,212,0,4565274,753040,24529025070401.6,4267674.0,1959235.0,139,276,142,231
"Apr 16, 2011 06:58",0,15766,0,0,270,0,183.03521878335113,40.0,1302933509.5830815,168.22092140235412,94.76205543602076,15929,14699,14699,163,0,0,246,0,2915568,637160,20754427874148.906,2658227.0,1497430.0,144,261,146,217
"Apr 16, 2011 06:59",0,15413,0,0,220,0,135.35377966976264,40.0,1302933569.8753278,119.91421902353628,97.41749335408157,15504,14152,14152,91,0,0,204,0,2098525,620160,20200682067347.082,1849437.0,1502470.0,140,269,142,223
"Apr 16, 2011 07:00",0,15918,0,0,240,0,141.91887675507022,40.0,1302933631.1483274,126.63853303190153,98.36699321778448,16025,14692,14692,107,0,0,226,0,2274250,641000,20879511439151.945,2016592.0,1566396.0,141,271,144,227
"Apr 16, 2011 07:01",0,14118,0,0,178,0,125.57871771412485,40.0,1302933691.7681677,110.1300283286119,94.29263456090652,14209,13144,13144,91,0,0,170,0,1784348,568360,18513384826333.895,1555036.0,1331412.0,143,256,146,211
"Apr 16, 2011 07:02",0,14083,0,0,284,0,128.8160281195079,40.0,1302933750.2263181,113.64847796778542,96.14815866032782,14225,12858,12858,142,0,0,258,0,1832408,569000,18534232596969.375,1601648.0,1355016.0,142,249,145,205
"Apr 16, 2011 07:03",0,17527,0,0,220,0,149.44490420587235,40.0,1302933808.4910693,134.4060343352535,114.1131010095249,17642,14414,14414,115,0,0,202,0,2636507,705680,22986358249399.445,2356541.0,2000745.0,145,271,148,226
"Apr 16, 2011 07:04",0,16301,0,0,226,0,141.44315207909276,40.0,1302933871.198911,130.0877150027545,110.53675705453878,17195,13610,13610,894,0,0,210,0,2432115,687800,22403947915265.273,2125243.0,1805839.0,146,265,145,221
"Apr 16, 2011 07:05",0,14541,0,0,238,0,126.17207900903917,40.0,1302933929.2831092,112.08502607740873,107.37736755421356,14935,12218,12218,394,0,0,216,0,1884380,597400,19459318233843.234,1633303.0,1564703.0,142,248,146,203
"Apr 16, 2011 07:06",0,18077,0,0,234,0,146.98823658751098,40.0,1302933991.704578,131.84163671551008,117.49593585844623,18192,14830,14830,115,0,0,214,0,2674010,727680,23702975177089.68,2384356.0,2124914.0,139,285,144,241
"Apr 16, 2011 07:07",0,17623,0,0,260,0,244.33630465444287,40.0,1302934049.8057966,229.16816612912353,102.75001414587223,17725,15715,15715,102,0,0,244,0,4330861,709000,23094506032807.746,4050089.0,1815901.0,142,269,141,224
"Apr 16, 2011 07:08",0,18509,0,0,266,0,189.19863748524836,40.0,1302934109.7970512,174.4770211157315,112.3482745585138,18642,15382,15382,133,0,0,248,0,3527041,745680,24289297674836.63,3230791.0,2080353.0,142,279,145,234
"Apr 16, 2011 07:09",0,18113,0,0,232,0,152.07971959569613,40.0,1302934169.3035488,136.94687072970757,110.03263186663023,18402,15646,15646,289,0,0,228,0,2798571,736080,23976594583523.906,2505443.0,2013047.0,145,290,147,246
"Apr 16, 2011 07:10",0,14379,0,0,204,0,128.53678097345133,40.0,1302934229.8975997,113.06820552040604,94.81846624487243,14464,13428,13428,85,0,0,190,0,1859156,578560,18845640701238.883,1626260.0,1363774.0,142,261,144,216
"Apr 16, 2011 07:11",0,17031,0,0,220,0,145.50993571011105,40.0,1302934285.7533798,130.07976756471209,102.20543522920703,17110,15180,15180,79,0,0,212,0,2489675,684400,22293205629240.33,2216169.0,1741274.0,141,287,143,243
"Apr 16, 2011 07:12",0,14936,0,0,240,0,139.7803322259136,40.0,1302934352.436212,124.54421404682274,96.00160535117057,15050,13790,13790,114,0,0,230,0,2103694,602000,19609162004164.992,1861936.0,1435224.0,140,260,142,215
"Apr 16, 2011 07:13",0,13409,0,0,224,0,123.37307806031934,40.0,1302934408.8727338,108.07859220043248,92.82141525613302,13528,12360,12360,119,0,0,218,0,1668991,541120,17626096683230.344,1449442.0,1244828.0,142,246,144,203
"Apr 16, 2011 07:14",0,15481,0,0,232,0,134.87440743315847,40.0,1302934471.6512778,120.80185938407902,102.33029892181548,15821,13572,13572,340,0,0,224,0,2133848,632840,20613726275994.867,1871100.0,1584994.0,141,253,142,208
"Apr 16, 2011 07:15",0,14063,0,0,220,0,123.53958040083116,40.0,1302934528.9598157,111.66965237790573,101.59827966161939,14919,12266,12266,856,0,0,210,0,1843087,596760,19438480237551.492,1570857.0,1429183.0,141,235,145,191
"Apr 16, 2011 07:16",0,15124,0,0,230,0,135.8846431619723,40.0,1302934591.4247642,120.77257105089227,104.88169200264376,15231,13102,13102,107,0,0,210,0,2069659,609240,19844996761990.582,1827289.0,1586860.0,144,242,145,198
"Apr 16, 2011 07:17",0,17050,0,0,284,0,246.63824951925878,40.0,1302934650.4976385,232.06231680150077,100.53687419392661,17161,15248,15248,111,0,0,288,0,4232559,686440,22359661537189.973,3958519.0,1714958.0,141,255,144,211
"Apr 16, 2011 07:18",0,16708,0,0,196,0,178.80690392727706,40.0,1302934709.2885454,163.99694903086862,108.37951663077291,16831,14022,14022,123,0,0,184,0,3009499,673240,21929694092035.508,2741373.0,1811672.0,144,252,147,207
"Apr 16, 2011 07:19",0,16691,0,0,240,0,146.76918497350718,40.0,1302934770.6475568,131.6265031408914,109.85264732276399,16797,14052,14052,106,0,0,236,0,2465282,671880,21885395342567.01,2200137.0,1836187.0,146,255,144,211
"Apr 16, 2011 07:20",0,15986,0,0,212,0,136.36714525452172,40.0,1302934830.2718675,121.10861680840421,110.7945847923962,16089,13368,13368,103,0,0,204,0,2194011,643560,20962918484244.08,1936769.0,1771827.0,141,268,143,225
"Apr 16, 2011 07:21",0,13225,0,0,216,0,122.86742111968823,40.0,1302934889.9541948,107.63175803402646,94.61368620037807,13343,12090,12090,118,0,0,206,0,1639420,533720,17385060236658.822,1423430.0,1251266.0,137,239,139,192
"Apr 16, 2011 07:22",0,14789,0,0,234,0,136.4769517719158,40.0,1302934949.1020076,121.58206943040108,95.81314459049545,15012,13846,13846,223,0,0,230,0,2048792,600480,19559659455919.34,1803670.0,1421388.0,143,261,146,214
"Apr 16, 2011 07:23",0,16106,0,0,208,0,143.89975971905614,40.0,1302935008.2540355,128.7607967237528,99.30503847108464,16231,14648,14648,125,0,0,196,0,2335637,649240,21147938118971.25,2075109.0,1600400.0,143,276,145,231
"Apr 16, 2011 07:24",0,14026,0,0,288,0,127.50731981981981,40.0,1302935071.687173,112.52525971253736,93.15981215312367,14208,12792,12792,182,0,0,270,0,1811624,568320,18512101498531.35,1581430.0,1309268.0,144,245,145,200
"Apr 16, 2011 07:25",0,13533,0,0,190,0,117.6641656245658,40.0,1302935129.5469654,105.40410453270339,92.4315665141001,14394,12652,12652,861,0,0,178,0,1693658,575760,18754448254699.02,1427804.0,1252078.0,144,248,145,204
"Apr 16, 2011 07:26",0,15010,0,0,216,0,136.52933889685747,40.0,1302935190.9437728,122.47442387105369,100.46136938857067,15338,13450,13450,328,0,0,192,0,2094087,613520,19984419958695.586,1838831.0,1508327.0,141,258,141,214
"Apr 16, 2011 07:27",0,16770,0,0,246,0,241.59431555212723,40.0,1302935247.3955553,226.5960908169954,100.34443716107502,16853,14838,14838,83,0,0,224,0,4071589,674120,21958367724357.293,3802509.0,1683880.0,140,251,144,207
"Apr 16, 2011 07:28",0,14725,0,0,242,0,177.89072067828545,40.0,1302935309.0393627,163.27330120154775,100.45441585771502,14861,12878,12878,136,0,0,222,0,2643634,594440,19362921627633.97,2405179.0,1479794.0,142,232,144,187
"Apr 16, 2011 07:29",0,18050,0,0,220,0,146.3209481808159,40.0,1302935370.3303082,131.15981836305238,117.79853804408019,18140,14442,14442,90,0,0,210,0,2654262,725600,23635247617791.79,2368484.0,2127206.0,139,270,141,223
"Apr 16, 2011 07:30",0,15314,0,0,238,0,127.16534666320436,40.0,1302935431.084605,111.82878590078329,109.7046997389034,15404,12802,12802,90,0,0,228,0,1958855,616160,20070417380427.254,1713217.0,1680676.0,140,256,144,213
"Apr 16, 2011 07:31",0,15189,0,0,228,0,131.16280288146692,40.0,1302935491.7039108,115.90007241129616,108.35619774866697,15270,12798,12798,81,0,0,216,0,2002856,610800,19895824958318.72,1760638.0,1646039.0,143,248,144,202
"Apr 16, 2011 07:32",0,16930,0,10,182,0,143.21591375168452,40.0,1302935550.6145911,128.22857142857143,111.1595041322314,17067,14302,14302,137,0,8,174,0,2444266,682680,22237201042339.227,2172192.0,1883042.0,142,267,148,223
"Apr 16, 2011 07:33",0,14853,0,10,178,0,129.37144003208985,40.0,1302935608.2410934,114.14336676314196,102.22783872921855,14958,12906,12906,105,0,8,172,0,1935138,598320,19489310828070.273,1695828.0,1518799.0,145,248,147,203
"Apr 16, 2011 07:34",0,13391,0,10,186,0,124.1479071143322,40.0,1302935671.0834029,108.8389596840301,91.19189209330054,13522,12374,12374,131,0,8,166,0,1678728,540880,17618296144389.773,1460510.0,1223704.0,143,240,145,195
"Apr 16, 2011 07:35",0,13689,0,0,254,0,125.04974173919196,40.0,1302935729.886858,111.2972479743047,92.15285787283743,14133,12740,12740,444,0,0,232,0,1767328,565320,18414390670490.965,1524661.0,1262402.0,141,245,144,199
"Apr 16, 2011 07:36",0,11988,0,0,234,0,112.90105395626868,40.0,1302935787.9082713,100.20330220146765,85.52901934623083,12714,11494,11494,726,0,0,218,0,1435424,508560,16565525607465.762,1201638.0,1025664.0,138,227,140,181
"Apr 16, 2011 07:37",0,13333,0,0,258,0,248.43569203382287,40.0,1302935849.863137,234.09137815000375,81.57616092125926,13482,12924,12924,149,0,0,252,0,3349410,539280,17566181127854.812,3130504.0,1090918.0,142,216,145,172
"Apr 16, 2011 07:38",0,16093,0,0,180,0,182.39586365841825,40.0,1302935908.8451033,167.8700177554644,99.59695095818282,16488,14629,14629,395,0,0,170,0,3007343,659520,21482807265038.062,2741821.0,1626717.0,145,252,144,208
"Apr 16, 2011 07:39",0,16377,0,0,238,0,139.29658460053102,40.0,1302935967.4686925,124.55360302642016,109.42077002867777,16572,13824,13824,195,0,0,222,0,2308423,662880,21592254852891.17,2041309.0,1793297.0,145,264,149,219
"Apr 16, 2011 07:40",0,15617,0,0,276,0,140.63598831300814,40.0,1302936030.8910184,125.59064439751712,106.2216676265438,15744,13456,13456,127,0,0,268,0,2214173,629760,20513424870348.195,1962605.0,1659926.0,146,252,147,208
"Apr 16, 2011 07:41",0,15216,0,0,144,0,135.54432114882508,40.0,1302936085.866784,120.29437656024176,107.43647352516095,15320,12988,12988,104,0,0,142,0,2076539,612800,19960980835479.133,1831121.0,1635398.0,141,252,142,207
"Apr 16, 2011 07:42",0,15859,0,10,172,0,140.5943898315697,40.0,1302936151.1951022,125.39749322919947,107.9865843673238,15971,13496,13496,112,0,8,154,0,2245433,638840,20809193270736.977,1990936.0,1714503.0,138,257,145,213
"Apr 16, 2011 07:43",0,12330,0,0,202,0,113.5112558289114,40.0,1302936207.8211079,98.20770478507704,93.5235198702352,12438,11044,11044,108,0,0,190,0,1411853,497520,16205920552878.94,1210901.0,1153145.0,140,221,143,174
"Apr 16, 2011 07:44",0,14406,0,0,244,0,127.79997238141269,40.0,1302936269.909054,112.51429959738998,102.82764126058586,14483,12468,12468,77,0,0,220,0,1850927,579320,18870425997092.83,1620881.0,1481335.0,139,229,142,185
"Apr 16, 2011 07:45",0,15854,0,10,148,0,141.7848243209569,40.0,1302936330.663408,127.09410874227325,104.8669105588495,16052,13800,13800,198,0,8,148,0,2275930,642080,20914733979809.027,2014950.0,1662560.0,143,269,143,223
"Apr 16, 2011 07:46",0,12282,0,0,260,0,106.92076274405531,40.0,1302936389.6843917,94.34684244791667,87.15901692708333,13163,11550,11550,881,0,0,236,0,1407398,526520,17150551697415.648,1159334.0,1071010.0,146,233,150,189
"Apr 16, 2011 07:47",0,17249,0,0,250,0,251.40795707517552,40.0,1302936450.2931356,238.4891386201703,93.86468168916178,17519,16024,16024,270,0,0,238,0,4404416,700760,22826143672685.445,4117038.0,1620386.0,142,254,147,208
"Apr 16, 2011 07:48",0,13509,0,0,268,0,169.29173989455185,40.0,1302936507.373696,154.5698853126156,87.6927857935627,13656,12704,12704,147,0,0,250,0,2311848,546240,17792900944695.195,2089012.0,1185168.0,143,232,145,188
"Apr 16, 2011 07:49",0,13656,0,10,154,0,131.3787724898433,40.0,1302936572.4649112,116.18367943843229,92.75475285171103,13784,12562,12562,128,0,8,148,0,1810925,551360,17959677714856.336,1588928.0,1268514.0,141,242,140,197
